customer_key,prefix,first_name,last_name,birth_date,marital_status,gender,email_address,annual_income,total_children,education_level,occupation,home_owner,age
11227,MR.,Marshall,Chavez,1951-08-12,Single,Male,marshall35@adventure-works.com,60000,2,Partial College,Professional,Y,75
11228,MRS.,Ashley,Jones,1951-04-19,Married,Female,ashley3@adventure-works.com,60000,2,Partial College,Professional,Y,75
11229,MR.,Adrian,Stewart,1951-12-03,Single,Male,adrian21@adventure-works.com,70000,4,Partial College,Professional,Y,75
11230,MRS.,Amber,Turner,1951-04-03,Married,Female,amber4@adventure-works.com,70000,4,Partial College,Professional,N,75
11231,MR.,Dennis,Zhang,1952-11-14,Married,Male,dennis1@adventure-works.com,60000,2,High School,Professional,Y,74
11232,MRS.,Hailey,Bryant,1952-09-27,Married,Female,hailey38@adventure-works.com,60000,3,High School,Professional,N,74
11233,MR.,Todd,Li,1952-09-09,Married,Male,todd5@adventure-works.com,70000,4,Partial College,Professional,Y,74
11234,Unknown,Anna,Griffin,1952-11-19,Single,Unknown,anna46@adventure-works.com,70000,4,Partial College,Professional,Y,74
11235,MR.,Angel,Stewart,1952-02-08,Married,Male,angel24@adventure-works.com,70000,4,Partial College,Professional,Y,74
11236,MR.,Jeremy,Butler,1952-03-05,Single,Male,jeremy29@adventure-works.com,70000,5,Partial College,Professional,Y,74
11237,MR.,Clarence,Anand,1958-09-23,Single,Male,clarence36@adventure-works.com,130000,2,Bachelors,Management,N,68
11238,MRS.,Mayra,Prasad,1958-08-10,Single,Female,mayra9@adventure-works.com,130000,2,Bachelors,Management,N,68
11239,MRS.,Latoya,Goel,1958-10-06,Married,Female,latoya18@adventure-works.com,130000,2,Partial College,Professional,N,68
11240,MRS.,Anne,Hernandez,1958-12-11,Married,Female,anne4@adventure-works.com,160000,2,Partial College,Professional,Y,68
11241,MRS.,Lisa,Cai,1957-10-11,Single,Female,lisa24@adventure-works.com,100000,2,Partial College,Professional,Y,69
11242,MR.,Larry,Munoz,1957-11-11,Married,Male,larry9@adventure-works.com,110000,2,Partial College,Professional,Y,69
11243,MRS.,Robin,Alvarez,1957-10-09,Married,Female,robin2@adventure-works.com,150000,2,Partial College,Professional,Y,69
11244,MRS.,Alexis,Coleman,1957-11-26,Single,Female,alexis28@adventure-works.com,170000,2,Bachelors,Management,N,69
11245,MR.,Ricky,Vazquez,1956-10-27,Married,Male,ricky15@adventure-works.com,120000,3,High School,Professional,N,70
11247,MRS.,Claudia,Zhou,1956-06-06,Single,Female,claudia7@adventure-works.com,130000,3,Partial College,Professional,N,70
11248,MR.,Tristan,Alexander,1955-03-26,Married,Male,tristan19@adventure-works.com,110000,3,Partial College,Professional,Y,71
11249,MRS.,Cindy,Patel,1955-07-13,Married,Female,cindy3@adventure-works.com,130000,3,Partial College,Professional,Y,71
11250,MRS.,Shannon,Liu,1955-03-12,Married,Female,shannon4@adventure-works.com,170000,3,High School,Professional,Y,71
11251,MR.,Xavier,Long,1932-07-04,Single,Male,xavier51@adventure-works.com,30000,4,High School,Professional,N,94
11252,MR.,Nicholas,Thompson,1932-06-07,Single,Male,nicholas16@adventure-works.com,90000,3,Graduate Degree,Management,Y,94
11253,MR.,José,Hernandez,1933-02-28,Married,Male,josé54@adventure-works.com,60000,2,Graduate Degree,Management,Y,93
11254,MR.,Johnathan,Vance,1933-03-03,Married,Male,johnathan5@adventure-works.com,70000,4,Graduate Degree,Management,Y,93
11255,MR.,Colin,Lin,1933-04-04,Married,Male,colin8@adventure-works.com,70000,4,Graduate Degree,Management,Y,93
11256,MRS.,Katelyn,Hernandez,1933-09-20,Married,Female,katelyn42@adventure-works.com,70000,4,Graduate Degree,Management,Y,93
11257,MRS.,Jacqueline,Powell,1933-01-06,Single,Female,jacqueline9@adventure-works.com,120000,1,Graduate Degree,Management,Y,93
11258,MR.,Xavier,Hill,1933-06-28,Married,Male,xavier26@adventure-works.com,120000,1,Graduate Degree,Management,Y,93
11259,MRS.,Victoria,Stewart,1965-03-27,Married,Female,victoria24@adventure-works.com,100000,4,Partial College,Professional,Y,61
11260,MRS.,Katelyn,Kelly,1965-04-12,Married,Female,katelyn1@adventure-works.com,110000,2,Bachelors,Management,Y,61
11261,MRS.,Stephanie,Collins,1965-04-24,Married,Female,stephanie52@adventure-works.com,130000,1,Graduate Degree,Management,Y,61
11262,MRS.,Jennifer,Simmons,1964-05-04,Married,Female,jennifer88@adventure-works.com,80000,4,Bachelors,Management,Y,62
11263,MRS.,Trinity,Richardson,1964-09-11,Married,Female,trinity9@adventure-works.com,90000,5,Partial College,Professional,Y,62
11264,MR.,Eduardo,Martin,1964-06-17,Single,Male,eduardo13@adventure-works.com,90000,5,Partial College,Professional,N,62
11265,MRS.,Elizabeth,Jones,1964-07-13,Married,Female,elizabeth7@adventure-works.com,90000,5,Partial College,Professional,Y,62
11266,MS.,Taylor,Howard,1964-05-05,Single,Female,taylor14@adventure-works.com,90000,0,Partial College,Professional,N,62
11267,MR.,David,Diaz,1964-10-02,Single,Male,david55@adventure-works.com,120000,4,Partial College,Professional,Y,62
11268,MRS.,Katelyn,Carter,1964-05-03,Married,Female,katelyn33@adventure-works.com,130000,2,Graduate Degree,Management,Y,62
11269,MR.,Ryan,Foster,1964-10-13,Married,Male,ryan19@adventure-works.com,130000,2,Graduate Degree,Management,Y,62
11270,MR.,Robert,Lee,1964-05-04,Married,Male,robert82@adventure-works.com,130000,2,Graduate Degree,Management,Y,62
11271,MRS.,Danielle,Reed,1964-06-05,Single,Female,danielle23@adventure-works.com,150000,2,Bachelors,Management,N,62
11272,MRS.,Lauren,Martinez,1956-11-10,Single,Female,lauren35@adventure-works.com,70000,4,Partial College,Professional,Y,70
11273,MR.,Nathan,Lal,1956-10-01,Married,Male,nathan26@adventure-works.com,90000,2,Partial College,Professional,Y,70
11274,MR.,Kyle,Foster,1934-04-12,Married,Male,kyle11@adventure-works.com,50000,2,Graduate Degree,Management,Y,92
11275,MRS.,Jenny,Rai,1934-01-18,Married,Female,jenny40@adventure-works.com,80000,4,Graduate Degree,Management,Y,92
11276,MRS.,Nancy,Chapman,1963-09-19,Married,Female,nancy7@adventure-works.com,80000,4,Partial College,Professional,Y,63
11277,MR.,Charles,Jackson,1963-06-10,Married,Male,charles15@adventure-works.com,80000,4,Partial College,Professional,Y,63
11278,MR.,Jonathan,Phillips,1963-08-20,Single,Male,jonathan35@adventure-works.com,90000,0,Partial College,Professional,N,63
11279,MS.,Amanda,Cook,1963-09-12,Married,Female,amanda3@adventure-works.com,90000,0,Partial College,Professional,Y,63
11280,MR.,Robert,Collins,1963-08-21,Married,Male,robert45@adventure-works.com,90000,0,Partial College,Professional,Y,63
11281,MRS.,Megan,Barnes,1963-10-10,Single,Female,megan53@adventure-works.com,110000,4,Bachelors,Management,Y,63
11282,MR.,Christian,Thomas,1962-01-16,Married,Male,christian46@adventure-works.com,90000,5,Partial College,Professional,Y,64
11283,MR.,Arturo,Lal,1962-10-26,Married,Male,arturo33@adventure-works.com,110000,1,Bachelors,Management,Y,64
11284,MRS.,Theresa,Serrano,1962-03-27,Married,Female,theresa12@adventure-works.com,110000,1,Bachelors,Management,Y,64
11285,MR.,Jeremy,Anderson,1962-03-19,Married,Male,jeremy2@adventure-works.com,120000,1,Partial College,Professional,N,64
11286,MR.,Hunter,Griffin,1962-03-03,Married,Male,hunter16@adventure-works.com,170000,0,Graduate Degree,Management,Y,64
11287,MR.,Henry,Garcia,1961-01-16,Married,Male,henry16@adventure-works.com,70000,5,Partial College,Professional,N,65
11288,MRS.,Cindy,Sanchez,1961-09-16,Married,Female,cindy19@adventure-works.com,110000,1,Bachelors,Management,Y,65
11289,MRS.,Maria,Carter,1961-03-07,Married,Female,maria53@adventure-works.com,130000,1,Bachelors,Management,Y,65
11290,MRS.,Katelyn,Sanchez,1961-08-18,Married,Female,katelyn26@adventure-works.com,130000,1,Bachelors,Management,Y,65
11291,MRS.,Jenna,Wright,1961-05-05,Married,Female,jenna19@adventure-works.com,130000,1,Bachelors,Management,Y,65
11292,MR.,Seth,Phillips,1961-11-05,Single,Male,seth42@adventure-works.com,150000,1,Partial College,Professional,N,65
11293,MR.,Luke,Long,1955-05-27,Single,Male,luke28@adventure-works.com,60000,2,High School,Professional,N,71
11294,MR.,Dalton,Clark,1955-09-03,Married,Male,dalton18@adventure-works.com,60000,2,High School,Professional,N,71
11295,MRS.,Taylor,Lewis,1954-05-16,Single,Female,taylor67@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y,72
11296,MRS.,Haley,Richardson,1935-10-07,Single,Female,haley10@adventure-works.com,50000,2,Graduate Degree,Management,Y,91
11297,MR.,Noah,Coleman,1935-02-02,Single,Male,noah2@adventure-works.com,70000,4,Graduate Degree,Management,Y,91
11298,MR.,Jon,Luo,1935-03-03,Married,Male,jon46@adventure-works.com,70000,4,Graduate Degree,Management,Y,91
11299,MR.,Orlando,Vazquez,1936-04-01,Married,Male,orlando14@adventure-works.com,70000,4,Graduate Degree,Management,Y,90
11300,MR.,Fernando,Barnes,1960-03-03,Married,Male,fernando47@adventure-works.com,80000,5,Partial College,Professional,N,66
11301,MR.,Cameron,Rodriguez,1960-06-09,Married,Male,cameron38@adventure-works.com,80000,5,Partial College,Professional,Y,66
11302,MR.,Spencer,Russell,1960-12-12,Single,Male,spencer22@adventure-works.com,90000,4,High School,Professional,N,66
11303,MRS.,Julia,Coleman,1960-10-11,Single,Female,julia72@adventure-works.com,90000,4,High School,Professional,N,66
11304,MS.,Julia,Garcia,1960-03-17,Married,Female,julia38@adventure-works.com,100000,0,Partial College,Professional,Y,66
11305,MR.,Sean,Evans,1960-06-19,Married,Male,sean31@adventure-works.com,110000,3,Partial College,Professional,N,66
11306,MR.,Micah,Zhou,1960-06-22,Married,Male,micah19@adventure-works.com,110000,3,Partial College,Professional,N,66
11307,MR.,Hunter,Rodriguez,1954-11-04,Married,Male,hunter53@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y,72
11308,MR.,Ian,Gonzales,1954-03-05,Married,Male,ian57@adventure-works.com,60000,2,High School,Professional,N,72
11309,MRS.,Victoria,Lewis,1954-06-12,Single,Female,victoria20@adventure-works.com,60000,2,High School,Professional,Y,72
11310,MRS.,Erin,Sanders,1953-07-09,Single,Female,erin7@adventure-works.com,70000,3,Graduate Degree,Management,Y,73
11311,MRS.,Gabrielle,Lopez,1953-08-24,Single,Female,gabrielle63@adventure-works.com,70000,3,Graduate Degree,Management,N,73
11312,MRS.,Sara,Richardson,1953-04-03,Single,Female,sara10@adventure-works.com,70000,3,Graduate Degree,Management,Y,73
11313,MR.,Trevor,Jenkins,1953-02-27,Single,Male,trevor6@adventure-works.com,70000,3,Graduate Degree,Management,Y,73
11315,MRS.,Hailey,Ward,1953-10-01,Single,Female,hailey12@adventure-works.com,70000,3,Graduate Degree,Management,N,73
11316,MR.,Luke,Allen,1953-11-17,Married,Male,luke52@adventure-works.com,60000,3,Graduate Degree,Management,Y,73
11317,MRS.,Victoria,Russell,1952-09-17,Single,Female,victoria66@adventure-works.com,40000,3,Partial College,Professional,N,74
11318,MRS.,Jessica,Wilson,1952-10-26,Single,Female,jessica54@adventure-works.com,40000,3,Partial College,Professional,N,74
11319,MRS.,Jade,Bailey,1937-04-27,Married,Female,jade13@adventure-works.com,70000,4,Graduate Degree,Management,N,89
11320,MRS.,Morgan,Hill,1937-06-26,Married,Female,morgan19@adventure-works.com,80000,4,Graduate Degree,Management,Y,89
11321,MR.,Terrance,Raman,1938-07-08,Married,Male,terrance9@adventure-works.com,90000,5,Bachelors,Management,Y,88
11322,MRS.,Sydney,Garcia,1938-03-15,Married,Female,sydney78@adventure-works.com,90000,5,Bachelors,Management,Y,88
11323,MR.,Jose,Patterson,1938-06-20,Single,Male,jose33@adventure-works.com,120000,2,Graduate Degree,Management,Y,88
11324,MR.,Zachary,Anderson,1939-05-14,Married,Male,zachary39@adventure-works.com,90000,5,Bachelors,Management,Y,87
11325,MR.,Elijah,Ross,1939-07-02,Single,Male,elijah7@adventure-works.com,90000,5,Bachelors,Management,Y,87
11326,MR.,Rafael,Xie,1939-06-26,Married,Male,rafael26@adventure-works.com,130000,2,Bachelors,Management,Y,87
11327,MR.,Jaime,Moreno,1940-03-04,Married,Male,jaime48@adventure-works.com,90000,5,Bachelors,Management,Y,86
11328,MR.,Julian,Griffin,1940-01-01,Married,Male,julian20@adventure-works.com,90000,5,Bachelors,Management,Y,86
11329,MR.,Andy,Alvarez,1940-07-25,Single,Male,andy9@adventure-works.com,90000,5,Bachelors,Management,Y,86
11330,MR.,Ryan,Thompson,1940-05-13,Married,Male,ryan38@adventure-works.com,110000,2,Graduate Degree,Management,Y,86
11331,MRS.,Samantha,Jenkins,1968-07-06,Married,Female,samantha32@adventure-works.com,90000,4,Partial College,Skilled Manual,Y,58
11332,MRS.,Deanna,Ramos,1962-10-04,Single,Female,deanna44@adventure-works.com,10000,1,Graduate Degree,Manual,Y,64
11333,MRS.,Emily,Miller,1962-07-10,Married,Female,emily6@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,64
11334,MRS.,Nicole,Brown,1961-03-22,Married,Female,nicole4@adventure-works.com,10000,1,Bachelors,Manual,Y,65
11335,MRS.,Carla,Raman,1961-06-24,Married,Female,carla14@adventure-works.com,10000,1,Bachelors,Manual,Y,65
11336,MR.,Shaun,Raji,1962-03-12,Married,Male,shaun21@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,64
11337,MR.,Jerome,Romero,1961-09-21,Married,Male,jerome7@adventure-works.com,10000,1,Bachelors,Manual,Y,65
11338,MR.,Frank,Navarro,1961-08-10,Married,Male,frank17@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,65
11339,MR.,Dennis,She,1961-07-08,Single,Male,dennis25@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,65
11340,MRS.,Melody,Munoz,1936-04-06,Married,Female,melody8@adventure-works.com,10000,1,Graduate Degree,Clerical,Y,90
11341,MR.,Randy,Zeng,1936-08-21,Married,Male,randy24@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,90
11342,MR.,Marshall,Wang,1962-03-11,Married,Male,marshall0@adventure-works.com,30000,5,Graduate Degree,Clerical,Y,64
11343,MR.,Arthur,Carlson,1958-09-13,Married,Male,arthur41@adventure-works.com,10000,1,Bachelors,Manual,Y,68
11344,MRS.,Jessie,Jimenez,1957-07-24,Married,Female,jessie3@adventure-works.com,10000,1,Partial College,Manual,Y,69
11345,MRS.,Robin,Ramos,1957-03-12,Single,Female,robin13@adventure-works.com,10000,1,Partial College,Manual,Y,69
11346,MRS.,Deanna,Gutierrez,1955-05-22,Single,Female,deanna37@adventure-works.com,10000,2,Partial College,Manual,Y,71
11347,MR.,Roy,Navarro,1955-12-23,Married,Male,roy30@adventure-works.com,10000,2,Partial College,Manual,Y,71
11348,MR.,Shawn,Rai,1955-09-22,Married,Male,shawn19@adventure-works.com,10000,2,Partial College,Manual,Y,71
11349,MRS.,Mindy,Luo,1954-09-03,Married,Female,mindy10@adventure-works.com,10000,2,Partial College,Manual,Y,72
11350,MRS.,Cara,Zhou,1937-01-14,Married,Female,cara5@adventure-works.com,30000,1,Graduate Degree,Clerical,Y,89
11351,MRS.,Anne,Ramos,1939-04-06,Single,Female,anne19@adventure-works.com,20000,1,Bachelors,Clerical,Y,87
11352,MR.,Raymond,Rodriguez,1940-03-07,Married,Male,raymond20@adventure-works.com,10000,2,Partial College,Manual,Y,86
11353,MRS.,Carrie,Ortega,1941-06-11,Single,Female,carrie19@adventure-works.com,30000,1,Bachelors,Clerical,Y,85
11354,MRS.,Deanna,Suarez,1942-02-23,Married,Female,deanna45@adventure-works.com,20000,1,Partial College,Manual,Y,84
11355,MR.,Roberto,Gutierrez,1942-12-28,Married,Male,roberto11@adventure-works.com,40000,1,Graduate Degree,Clerical,Y,84
11356,MR.,Terrence,Carson,1980-05-27,Single,Male,terrence15@adventure-works.com,10000,0,Partial College,Manual,N,46
11357,MR.,Ramon,Ye,1979-03-23,Single,Male,ramon9@adventure-works.com,10000,0,Partial College,Manual,N,47
11358,MS.,Cynthia,Malhotra,1978-11-11,Single,Female,cynthia9@adventure-works.com,10000,0,Partial College,Manual,N,48
11359,MR.,Jarrod,Prasad,1978-09-04,Single,Male,jarrod9@adventure-works.com,10000,0,Partial College,Manual,N,48
11360,MR.,Tyrone,Serrano,1978-08-02,Single,Male,tyrone15@adventure-works.com,10000,0,Partial College,Manual,Y,48
11361,MS.,Cindy,Ramos,1977-04-28,Married,Female,cindy22@adventure-works.com,10000,0,High School,Manual,Y,49
11362,MR.,Damien,Shan,1977-11-11,Married,Male,damien26@adventure-works.com,10000,0,High School,Manual,N,49
11363,MR.,Julian,Ross,1977-10-20,Single,Male,julian5@adventure-works.com,10000,0,High School,Manual,N,49
11365,MRS.,Brittney,Sun,1979-06-09,Single,Female,brittney12@adventure-works.com,10000,1,High School,Manual,N,47
11366,MS.,Virginia,Patel,1979-10-25,Married,Female,virginia4@adventure-works.com,20000,0,Bachelors,Clerical,Y,47
11367,MR.,Calvin,Nara,1979-02-22,Married,Male,calvin15@adventure-works.com,20000,0,Bachelors,Clerical,Y,47
11368,MR.,Edward,Miller,1978-11-25,Single,Male,edward28@adventure-works.com,10000,1,High School,Manual,N,48
11369,MS.,Ashlee,Tang,1978-08-04,Married,Female,ashlee11@adventure-works.com,20000,0,Bachelors,Clerical,N,48
11370,MS.,Alicia,Xu,1978-04-01,Married,Female,alicia3@adventure-works.com,20000,0,Bachelors,Clerical,Y,48
11371,MS.,Lacey,Jai,1978-05-27,Married,Female,lacey1@adventure-works.com,20000,0,Bachelors,Clerical,Y,48
11372,MS.,Wendy,Romero,1978-05-15,Single,Female,wendy8@adventure-works.com,20000,0,Bachelors,Clerical,Y,48
11373,MRS.,Carly,Luo,1943-09-20,Married,Female,carly5@adventure-works.com,30000,1,Bachelors,Clerical,Y,83
11374,MR.,Jimmy,Ortega,1943-06-28,Single,Male,jimmy26@adventure-works.com,30000,1,Bachelors,Clerical,Y,83
11375,MR.,Francisco,Martinez,1943-05-09,Married,Male,francisco19@adventure-works.com,30000,1,Bachelors,Clerical,Y,83
11376,MR.,Lance,Vazquez,1943-06-10,Single,Male,lance14@adventure-works.com,40000,1,Graduate Degree,Clerical,Y,83
11377,MR.,David,Robinett,1961-02-23,Married,Male,david22@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,65
11378,MRS.,Shannon,Liang,1960-05-22,Single,Female,shannon15@adventure-works.com,10000,1,High School,Manual,N,66
11379,MR.,Gary,Vazquez,1959-11-18,Married,Male,gary25@adventure-works.com,10000,1,High School,Manual,Y,67
11380,MR.,Mitchell,Kumar,1959-03-02,Single,Male,mitchell7@adventure-works.com,20000,2,Partial College,Manual,Y,67
11381,MRS.,Meredith,Raman,1959-08-22,Married,Female,meredith11@adventure-works.com,20000,2,Partial College,Manual,Y,67
11382,MR.,Edward,Patterson,1958-01-19,Married,Male,edward59@adventure-works.com,20000,2,Partial College,Manual,Y,68
11384,MRS.,Tiffany,Wang,1960-10-16,Married,Female,tiffany1@adventure-works.com,30000,3,Bachelors,Clerical,Y,66
11385,MR.,Miguel,Allen,1960-08-11,Single,Male,miguel24@adventure-works.com,30000,3,Bachelors,Clerical,Y,66
11387,MRS.,Megan,Ramirez,1959-06-02,Single,Female,megan44@adventure-works.com,40000,3,Graduate Degree,Clerical,Y,67
11388,MR.,Joseph,Martin,1959-07-24,Married,Male,joseph21@adventure-works.com,40000,3,Graduate Degree,Clerical,Y,67
11389,MR.,Karl,Shan,1970-04-24,Single,Male,karl11@adventure-works.com,10000,1,High School,Manual,N,56
11390,MRS.,Christine,Raji,1970-10-19,Single,Female,christine16@adventure-works.com,10000,1,High School,Manual,N,56
11391,MRS.,Lindsay,Xie,1970-12-27,Single,Female,lindsay3@adventure-works.com,10000,2,High School,Manual,Y,56
11392,MR.,Willie,Zhao,1970-02-07,Single,Male,willie8@adventure-works.com,10000,2,High School,Manual,Y,56
11393,MR.,Kurt,Pal,1969-01-17,Single,Male,kurt12@adventure-works.com,10000,2,High School,Manual,Y,57
11394,MR.,George,Mcdonald,1969-10-23,Single,Male,george13@adventure-works.com,10000,2,High School,Manual,Y,57
11395,MS.,Beth,Gutierrez,1970-10-18,Single,Female,beth13@adventure-works.com,30000,0,Bachelors,Clerical,Y,56
11396,MR.,Ian,Lopez,1969-10-05,Married,Male,ian27@adventure-works.com,10000,2,High School,Manual,N,57
11397,MS.,Latoya,Shan,1969-06-04,Single,Female,latoya9@adventure-works.com,20000,0,Partial College,Manual,N,57
